mesa_desde,mesa_hasta,vot_parcodigo,total
4821,4821,217,0
4821,4821,501,2
4821,4821,503,4
4821,4821,505,2
4821,4821,512,54
4821,4821,514,2
4821,4821,9003,0
4821,4821,9004,2
4821,4821,9005,12
4821,4821,9006,0
4822,4822,003,15
4822,4822,047,1
4822,4822,191,0
4822,4822,217,4
4822,4822,501,11
4822,4822,503,3
4822,4822,505,1
4822,4822,512,51
4822,4822,514,0
4822,4822,9003,0
4822,4822,9004,0
4822,4822,9005,1
4822,4822,9006,0
4823,4828,003,291
4823,4828,047,63
4823,4828,191,60
4823,4828,217,24
4823,4828,501,245
4823,4828,503,287
4823,4828,505,142
4823,4828,512,350
4823,4828,514,47
4823,4828,9003,0
4823,4828,9004,14
4823,4828,9005,40
4823,4828,9006,0
4829,4836,003,413
4829,4836,047,78
4829,4836,191,75
4829,4836,217,39
4829,4836,501,313
4829,4836,503,355
4829,4836,505,179
4829,4836,512,466
4829,4836,514,56
4829,4836,9003,1
4829,4836,9004,17
4829,4836,9005,37
4829,4836,9006,1
4837,4839,003,97
4837,4839,047,11
4837,4839,191,40
4837,4839,217,13
4837,4839,501,78
4837,4839,503,99
4837,4839,505,56
4837,4839,512,221
4837,4839,514,26
4837,4839,9003,0
4837,4839,9004,7
4837,4839,9005,16
4837,4839,9006,0
4840,4843,003,288
4840,4843,047,42
4840,4843,191,34
4840,4843,217,22
4840,4843,501,117
4840,4843,503,131
4840,4843,505,91
4840,4843,512,188
4840,4843,514,39
4840,4843,9003,0
4840,4843,9004,12
4840,4843,9005,24
4840,4843,9006,0
4844,4851,003,312
4844,4851,047,50
4844,4851,191,46
4844,4851,217,24
4844,4851,501,256
4844,4851,503,256
4844,4851,505,165
4844,4851,512,472
4844,4851,514,37
4844,4851,9003,6
4844,4851,9004,28
4844,4851,9005,45
4844,4851,9006,0
4852,4863,003,512
4852,4863,047,97
4852,4863,191,84
4852,4863,217,59
4852,4863,501,458
4852,4863,503,458
4852,4863,505,224
4852,4863,512,802
4852,4863,514,56
4852,4863,9003,3
4852,4863,9004,46
4852,4863,9005,65
4852,4863,9006,2
4864,4871,003,346
4864,4871,047,66
4864,4871,191,56
4864,4871,217,28
4864,4871,501,310
4864,4871,503,279
4864,4871,505,164
4864,4871,512,565
4864,4871,514,44
4864,4871,9003,0
4864,4871,9004,32
4864,4871,9005,46
4864,4871,9006,6
4872,4873,003,59
4872,4873,047,10
4872,4873,191,11
4872,4873,217,9
4872,4873,501,85
4872,4873,503,38
4872,4873,505,44
4872,4873,512,121
4872,4873,514,14
4872,4873,9003,0
4872,4873,9004,7
4872,4873,9005,16
4872,4873,9006,0
4874,4883,003,484
4874,4883,047,76
4874,4883,191,88
4874,4883,217,52
4874,4883,501,409
4874,4883,503,335
4874,4883,505,186
4874,4883,512,561
4874,4883,514,71
4874,4883,9003,4
4874,4883,9004,23
4874,4883,9005,53
4874,4883,9006,1
4884,4891,003,408
4884,4891,047,67
4884,4891,191,60
4884,4891,217,31
4884,4891,501,390
4884,4891,503,297
4884,4891,505,162
4884,4891,512,520
4884,4891,514,80
4884,4891,9003,0
4884,4891,9004,11
4884,4891,9005,37
4884,4891,9006,0
4892,4899,003,403
4892,4899,047,64
4892,4899,191,59
4892,4899,217,28
4892,4899,501,390
4892,4899,503,289
4892,4899,505,166
4892,4899,512,563
4892,4899,514,57
4892,4899,9003,1
4892,4899,9004,17
4892,4899,9005,60
4892,4899,9006,0
4900,4907,003,407
4900,4907,047,45
4900,4907,191,62
4900,4907,217,35
4900,4907,501,425
4900,4907,503,267
4900,4907,505,159
4900,4907,512,509
4900,4907,514,82
4900,4907,9003,0
4900,4907,9004,17
4900,4907,9005,51
4900,4907,9006,0
4908,4919,003,530
4908,4919,047,71
4908,4919,191,89
4908,4919,217,39
4908,4919,501,583
4908,4919,503,389
4908,4919,505,216
4908,4919,512,716
4908,4919,514,91
4908,4919,9003,1
4908,4919,9004,35
4908,4919,9005,78
4908,4919,9006,0
4920,4925,003,304
4920,4925,047,36
4920,4925,191,32
4920,4925,217,24
4920,4925,501,338
4920,4925,503,208
4920,4925,505,116
4920,4925,512,410
4920,4925,514,44
4920,4925,9003,0
4920,4925,9004,18
4920,4925,9005,48
4920,4925,9006,0
4926,4927,003,36
4926,4927,047,13
4926,4927,191,13
4926,4927,217,3
4926,4927,501,50
4926,4927,503,20
4926,4927,505,30
4926,4927,512,247
4926,4927,514,3
4926,4927,9003,1
4926,4927,9004,12
4926,4927,9005,1
4926,4927,9006,0
4928,4935,003,462
4928,4935,047,55
4928,4935,191,129
4928,4935,217,21
4928,4935,501,268
4928,4935,503,250
4928,4935,505,98
4928,4935,512,533
4928,4935,514,61
4928,4935,9003,0
4928,4935,9004,27
4928,4935,9005,60
4928,4935,9006,0
4936,4943,003,449
4936,4943,047,60
4936,4943,191,150
4936,4943,217,40
4936,4943,501,248
4936,4943,503,235
4936,4943,505,97
4936,4943,512,538
4936,4943,514,69
4936,4943,9003,0
4936,4943,9004,24
4936,4943,9005,71
4936,4943,9006,1
4944,4949,003,472
4944,4949,047,57
4944,4949,191,46
4944,4949,217,28
4944,4949,501,218
4944,4949,503,167
4944,4949,505,137
4944,4949,512,311
4944,4949,514,45
4944,4949,9003,0
4944,4949,9004,18
4944,4949,9005,38
4944,4949,9006,0
4950,4953,003,309
4950,4953,047,47
4950,4953,191,30
4950,4953,217,15
4950,4953,501,140
4950,4953,503,118
4950,4953,505,65
4950,4953,512,220
4950,4953,514,34
4950,4953,9003,0
4950,4953,9004,7
4950,4953,9005,32
4950,4953,9006,0
4954,4956,003,195
4954,4956,047,28
4954,4956,191,13
4954,4956,217,10
4954,4956,501,110
4954,4956,503,92
4954,4956,505,58
4954,4956,512,186
4954,4956,514,15
4954,4956,9003,0
4954,4956,9004,5
4954,4956,9005,27
4954,4956,9006,0
4957,4962,003,362
4957,4962,047,55
4957,4962,191,27
4957,4962,217,19
4957,4962,501,156
4957,4962,503,203
4957,4962,505,87
4957,4962,512,501
4957,4962,514,25
4957,4962,9003,0
4957,4962,9004,14
4957,4962,9005,18
4957,4962,9006,0
4963,4970,003,526
4963,4970,047,41
4963,4970,191,39
4963,4970,217,31
4963,4970,501,196
4963,4970,503,298
4963,4970,505,112
4963,4970,512,633
4963,4970,514,35
4963,4970,9003,0
4963,4970,9004,23
4963,4970,9005,42
4963,4970,9006,0
4971,4976,003,364
4971,4976,047,40
4971,4976,191,36
4971,4976,217,17
4971,4976,501,150
4971,4976,503,229
4971,4976,505,90
4971,4976,512,491
4971,4976,514,19
4971,4976,9003,0
4971,4976,9004,12
4971,4976,9005,32
4971,4976,9006,0
4977,4983,003,407
4977,4983,047,52
4977,4983,191,55
4977,4983,217,23
4977,4983,501,182
4977,4983,503,212
4977,4983,505,74
4977,4983,512,450
4977,4983,514,55
4977,4983,9003,0
4977,4983,9004,21
4977,4983,9005,16
4977,4983,9006,0
4984,4994,003,712
4984,4994,047,97
4984,4994,191,79
4984,4994,217,42
4984,4994,501,337
4984,4994,503,405
4984,4994,505,166
4984,4994,512,801
4984,4994,514,48
4984,4994,9003,0
4984,4994,9004,27
4984,4994,9005,57
4984,4994,9006,0
4995,5004,003,582
4995,5004,047,76
4995,5004,191,60
4995,5004,217,35
4995,5004,501,240
4995,5004,503,303
4995,5004,505,131
4995,5004,512,756
4995,5004,514,50
4995,5004,9003,0
4995,5004,9004,29
4995,5004,9005,46
4995,5004,9006,1
5005,5011,003,420
5005,5011,047,56
5005,5011,191,23
5005,5011,217,17
5005,5011,501,170
5005,5011,503,185
5005,5011,505,97
5005,5011,512,467
5005,5011,514,49
5005,5011,9003,0
5005,5011,9004,22
5005,5011,9005,19
5005,5011,9006,0
5012,5016,003,347
5012,5016,047,51
5012,5016,191,27
5012,5016,217,11
5012,5016,501,131
5012,5016,503,161
5012,5016,505,70
5012,5016,512,381
5012,5016,514,28
5012,5016,9003,0
5012,5016,9004,8
5012,5016,9005,29
5012,5016,9006,0
5017,5018,003,39
5017,5018,047,12
5017,5018,191,11
5017,5018,217,4
5017,5018,501,231
5017,5018,503,40
5017,5018,505,34
5017,5018,512,152
5017,5018,514,10
5017,5018,9003,0
5017,5018,9004,5
5017,5018,9005,4
5017,5018,9006,0
5019,5021,003,132
5019,5021,047,22
5019,5021,191,11
5019,5021,217,39
5019,5021,501,96
5019,5021,503,61
5019,5021,505,31
5019,5021,512,282
5019,5021,514,10
5019,5021,9003,0
5019,5021,9004,8
5019,5021,9005,22
5019,5021,9006,0
5022,5038,003,815
5022,5038,047,174
5022,5038,191,162
5022,5038,217,69
5022,5038,501,547
5022,5038,503,816
5022,5038,505,270
5022,5038,512,771
5022,5038,514,133
5022,5038,9003,3
5022,5038,9004,37
5022,5038,9005,103
5022,5038,9006,2
5039,5050,003,712
5039,5050,047,167
5039,5050,191,110
5039,5050,217,58
5039,5050,501,416
5039,5050,503,625
5039,5050,505,234
5039,5050,512,530
5039,5050,514,111
5039,5050,9003,0
5039,5050,9004,29
5039,5050,9005,49
5039,5050,9006,2
5051,5060,003,543
5051,5060,047,123
5051,5060,191,95
5051,5060,217,43
5051,5060,501,383
5051,5060,503,542
5051,5060,505,223
5051,5060,512,488
5051,5060,514,99
5051,5060,9003,0
5051,5060,9004,17
5051,5060,9005,39
5051,5060,9006,0
5061,5081,003,1178
5061,5081,047,258
5061,5081,191,253
5061,5081,217,81
5061,5081,501,753
5061,5081,503,1109
5061,5081,505,421
5061,5081,512,977
5061,5081,514,221
5061,5081,9003,4
5061,5081,9004,51
5061,5081,9005,111
5061,5081,9006,2
5082,5096,003,801
5082,5096,047,182
5082,5096,191,191
5082,5096,217,68
5082,5096,501,539
5082,5096,503,833
5082,5096,505,278
5082,5096,512,717
5082,5096,514,130
5082,5096,9003,1
5082,5096,9004,34
5082,5096,9005,99
5082,5096,9006,6
5097,5112,003,885
5097,5112,047,210
5097,5112,191,163
5097,5112,217,63
5097,5112,501,532
5097,5112,503,837
5097,5112,505,299
5097,5112,512,789
5097,5112,514,141
5097,5112,9003,0
5097,5112,9004,40
5097,5112,9005,119
5097,5112,9006,0
5113,5122,003,560
5113,5122,047,130
5113,5122,191,97
5113,5122,217,46
5113,5122,501,363
5113,5122,503,511
5113,5122,505,188
5113,5122,512,461
5113,5122,514,116
5113,5122,9003,0
5113,5122,9004,24
5113,5122,9005,59
5113,5122,9006,0
5123,5130,003,395
5123,5130,047,87
5123,5130,191,110
5123,5130,217,22
5123,5130,501,290
5123,5130,503,400
5123,5130,505,160
5123,5130,512,392
5123,5130,514,85
5123,5130,9003,0
5123,5130,9004,27
5123,5130,9005,43
5123,5130,9006,0
5131,5140,003,517
5131,5140,047,141
5131,5140,191,124
5131,5140,217,49
5131,5140,501,318
5131,5140,503,491
5131,5140,505,182
5131,5140,512,508
5131,5140,514,106
5131,5140,9003,0
5131,5140,9004,36
5131,5140,9005,52
5131,5140,9006,1
5141,5157,003,957
5141,5157,047,236
5141,5157,191,182
5141,5157,217,56
5141,5157,501,636
5141,5157,503,935
5141,5157,505,344
5141,5157,512,696
5141,5157,514,160
5141,5157,9003,0
5141,5157,9004,50
5141,5157,9005,90
5141,5157,9006,5
5158,5167,003,460
5158,5167,047,143
5158,5167,191,115
5158,5167,217,46
5158,5167,501,302
5158,5167,503,453
5158,5167,505,162
5158,5167,512,417
5158,5167,514,80
5158,5167,9003,0
5158,5167,9004,34
5158,5167,9005,53
5158,5167,9006,27
5168,5175,003,428
5168,5175,047,93
5168,5175,191,98
5168,5175,217,30
5168,5175,501,312
5168,5175,503,409
5168,5175,505,155
5168,5175,512,324
5168,5175,514,84
5168,5175,9003,0
5168,5175,9004,28
5168,5175,9005,46
5168,5175,9006,0
5176,5179,003,256
5176,5179,047,40
5176,5179,191,38
5176,5179,217,15
5176,5179,501,181
5176,5179,503,148
5176,5179,505,91
5176,5179,512,223
5176,5179,514,31
5176,5179,9003,0
5176,5179,9004,8
5176,5179,9005,35
5176,5179,9006,0
5180,5181,003,31
5180,5181,047,9
5180,5181,191,6
5180,5181,217,7
5180,5181,501,43
5180,5181,503,28
5180,5181,505,33
5180,5181,512,109
5180,5181,514,14
5180,5181,9003,0
5180,5181,9004,3
5180,5181,9005,1
5180,5181,9006,0
5182,5184,003,136
5182,5184,047,29
5182,5184,191,21
5182,5184,217,10
5182,5184,501,115
5182,5184,503,103
5182,5184,505,44
5182,5184,512,237
5182,5184,514,14
5182,5184,9003,0
5182,5184,9004,6
5182,5184,9005,18
5182,5184,9006,0
5185,5189,003,266
5185,5189,047,46
5185,5189,191,46
5185,5189,217,20
5185,5189,501,263
5185,5189,503,216
5185,5189,505,121
5185,5189,512,276
5185,5189,514,46
5185,5189,9003,7
5185,5189,9004,7
5185,5189,9005,30
5185,5189,9006,0
5190,5194,003,252
5190,5194,047,50
5190,5194,191,44
5190,5194,217,33
5190,5194,501,281
5190,5194,503,193
5190,5194,505,139
5190,5194,512,264
5190,5194,514,44
5190,5194,9003,0
5190,5194,9004,7
5190,5194,9005,50
5190,5194,9006,0
5195,5195,003,38
5195,5195,047,3
5195,5195,191,5
5195,5195,217,4
5195,5195,501,22
5195,5195,503,41
5195,5195,505,9
5195,5195,512,34
5195,5195,514,8
5195,5195,9003,0
5195,5195,9004,1
5195,5195,9005,2
5195,5195,9006,0
5196,5201,003,325
5196,5201,047,42
5196,5201,191,48
5196,5201,217,28
5196,5201,501,208
5196,5201,503,218
5196,5201,505,110
5196,5201,512,402
5196,5201,514,41
5196,5201,9003,1
5196,5201,9004,5
5196,5201,9005,37
5196,5201,9006,0
5202,5208,003,323
5202,5208,047,53
5202,5208,191,62
5202,5208,217,35
5202,5208,501,223
5202,5208,503,245
5202,5208,505,122
5202,5208,512,525
5202,5208,514,62
5202,5208,9003,1
5202,5208,9004,24
5202,5208,9005,32
5202,5208,9006,1
5209,5217,003,416
5209,5217,047,47
5209,5217,191,81
5209,5217,217,34
5209,5217,501,217
5209,5217,503,260
5209,5217,505,164
5209,5217,512,572
5209,5217,514,62
5209,5217,9003,0
5209,5217,9004,33
5209,5217,9005,38
5209,5217,9006,0
5218,5225,003,437
5218,5225,047,37
5218,5225,191,78
5218,5225,217,29
5218,5225,501,292
5218,5225,503,192
5218,5225,505,146
5218,5225,512,420
5218,5225,514,60
5218,5225,9003,0
5218,5225,9004,17
5218,5225,9005,45
5218,5225,9006,0
5226,5233,003,408
5226,5233,047,57
5226,5233,191,88
5226,5233,217,31
5226,5233,501,274
5226,5233,503,191
5226,5233,505,151
5226,5233,512,379
5226,5233,514,60
5226,5233,9003,0
5226,5233,9004,19
5226,5233,9005,49
5226,5233,9006,0
5234,5234,003,33
5234,5234,047,13
5234,5234,191,9
5234,5234,217,1
5234,5234,501,39
5234,5234,503,18
5234,5234,505,14
5234,5234,512,105
5234,5234,514,5
5234,5234,9003,6
5234,5234,9004,1
5234,5234,9005,5
5234,5234,9006,0
5235,5236,003,114
5235,5236,047,23
5235,5236,191,23
5235,5236,217,8
5235,5236,501,92
5235,5236,503,87
5235,5236,505,33
5235,5236,512,122
5235,5236,514,15
5235,5236,9003,2
5235,5236,9004,5
5235,5236,9005,9
5235,5236,9006,0
5237,5242,003,302
5237,5242,047,58
5237,5242,191,75
5237,5242,217,15
5237,5242,501,245
5237,5242,503,189
5237,5242,505,129
5237,5242,512,221
5237,5242,514,44
5237,5242,9003,0
5237,5242,9004,18
5237,5242,9005,26
5237,5242,9006,0
5243,5250,003,500
5243,5250,047,59
5243,5250,191,65
5243,5250,217,21
5243,5250,501,234
5243,5250,503,241
5243,5250,505,122
5243,5250,512,680
5243,5250,514,88
5243,5250,9003,1
5243,5250,9004,22
5243,5250,9005,54
5243,5250,9006,1
5251,5257,003,420
5251,5257,047,40
5251,5257,191,43
5251,5257,217,17
5251,5257,501,185
5251,5257,503,187
5251,5257,505,93
5251,5257,512,723
5251,5257,514,66
5251,5257,9003,0
5251,5257,9004,20
5251,5257,9005,54
5251,5257,9006,0
5258,5265,003,700
5258,5265,047,30
5258,5265,191,19
5258,5265,217,15
5258,5265,501,196
5258,5265,503,186
5258,5265,505,48
5258,5265,512,638
5258,5265,514,52
5258,5265,9003,0
5258,5265,9004,36
5258,5265,9005,26
5258,5265,9006,0
5266,5266,003,46
5266,5266,047,5
5266,5266,191,3
5266,5266,217,0
5266,5266,501,10
5266,5266,503,19
5266,5266,505,1
5266,5266,512,111
5266,5266,514,2
5266,5266,9003,0
5266,5266,9004,0
5266,5266,9005,2
5266,5266,9006,0
5267,5275,003,697
5267,5275,047,30
5267,5275,191,20
5267,5275,217,13
5267,5275,501,142
5267,5275,503,275
5267,5275,505,33
5267,5275,512,1006
5267,5275,514,23
5267,5275,9003,0
5267,5275,9004,48
5267,5275,9005,23
5267,5275,9006,0
5276,5284,003,652
5276,5284,047,35
5276,5284,191,10
5276,5284,217,21
5276,5284,501,200
5276,5284,503,284
5276,5284,505,48
5276,5284,512,1050
5276,5284,514,29
5276,5284,9003,0
5276,5284,9004,39
5276,5284,9005,30
5276,5284,9006,0
5285,5291,003,533
5285,5291,047,26
5285,5291,191,11
5285,5291,217,5
5285,5291,501,86
5285,5291,503,146
5285,5291,505,30
5285,5291,512,663
5285,5291,514,22
5285,5291,9003,0
5285,5291,9004,24
5285,5291,9005,12
5285,5291,9006,0
5292,5300,003,724
5292,5300,047,47
5292,5300,191,28
5292,5300,217,7
5292,5300,501,169
5292,5300,503,187
5292,5300,505,47
5292,5300,512,1068
5292,5300,514,29
5292,5300,9003,0
5292,5300,9004,43
5292,5300,9005,18
5292,5300,9006,0
5301,5304,003,144
5301,5304,047,14
5301,5304,191,8
5301,5304,217,4
5301,5304,501,119
5301,5304,503,85
5301,5304,505,19
5301,5304,512,358
5301,5304,514,22
5301,5304,9003,0
5301,5304,9004,7
5301,5304,9005,6
5301,5304,9006,0
5305,5309,003,516
5305,5309,047,7
5305,5309,191,3
5305,5309,217,2
5305,5309,501,104
5305,5309,503,45
5305,5309,505,6
5305,5309,512,649
5305,5309,514,9
5305,5309,9003,0
5305,5309,9004,25
5305,5309,9005,3
5305,5309,9006,0
5310,5321,003,434
5310,5321,047,72
5310,5321,191,32
5310,5321,217,33
5310,5321,501,455
5310,5321,503,377
5310,5321,505,109
5310,5321,512,1428
5310,5321,514,116
5310,5321,9003,0
5310,5321,9004,51
5310,5321,9005,84
5310,5321,9006,0
5322,5332,003,418
5322,5332,047,68
5322,5332,191,24
5322,5332,217,32
5322,5332,501,348
5322,5332,503,287
5322,5332,505,89
5322,5332,512,1156
5322,5332,514,118
5322,5332,9003,0
5322,5332,9004,34
5322,5332,9005,71
5322,5332,9006,0
5333,5343,003,462
5333,5343,047,67
5333,5343,191,41
5333,5343,217,37
5333,5343,501,393
5333,5343,503,351
5333,5343,505,131
5333,5343,512,1187
5333,5343,514,135
5333,5343,9003,0
5333,5343,9004,44
5333,5343,9005,74
5333,5343,9006,0
5344,5355,003,375
5344,5355,047,54
5344,5355,191,42
5344,5355,217,29
5344,5355,501,382
5344,5355,503,327
5344,5355,505,98
5344,5355,512,1154
5344,5355,514,99
5344,5355,9003,1
5344,5355,9004,42
5344,5355,9005,92
5344,5355,9006,0
5356,5368,003,456
5356,5368,047,56
5356,5368,191,29
5356,5368,217,19
5356,5368,501,436
5356,5368,503,286
5356,5368,505,98
5356,5368,512,1234
5356,5368,514,131
5356,5368,9003,0
5356,5368,9004,30
5356,5368,9005,85
5356,5368,9006,1
5369,5374,003,248
5369,5374,047,40
5369,5374,191,16
5369,5374,217,16
5369,5374,501,233
5369,5374,503,162
5369,5374,505,58
5369,5374,512,673
5369,5374,514,78
5369,5374,9003,0
5369,5374,9004,29
5369,5374,9005,32
5369,5374,9006,0
5375,5388,003,523
5375,5388,047,73
5375,5388,191,41
5375,5388,217,47
5375,5388,501,509
5375,5388,503,401
5375,5388,505,113
5375,5388,512,1703
5375,5388,514,152
5375,5388,9003,0
5375,5388,9004,56
5375,5388,9005,108
5375,5388,9006,0
5389,5391,003,119
5389,5391,047,18
5389,5391,191,12
5389,5391,217,7
5389,5391,501,89
5389,5391,503,87
5389,5391,505,46
5389,5391,512,351
5389,5391,514,33
5389,5391,9003,0
5389,5391,9004,15
5389,5391,9005,31
5389,5391,9006,0
5392,5399,003,666
5392,5399,047,55
5392,5399,191,150
5392,5399,217,28
5392,5399,501,204
5392,5399,503,167
5392,5399,505,48
5392,5399,512,638
5392,5399,514,33
5392,5399,9003,0
5392,5399,9004,41
5392,5399,9005,26
5392,5399,9006,0
5400,5409,003,714
5400,5409,047,63
5400,5409,191,224
5400,5409,217,19
5400,5409,501,295
5400,5409,503,233
5400,5409,505,64
5400,5409,512,831
5400,5409,514,32
5400,5409,9003,0
5400,5409,9004,82
5400,5409,9005,17
5400,5409,9006,0
5410,5413,003,437
5410,5413,047,14
5410,5413,191,6
5410,5413,217,4
5410,5413,501,44
5410,5413,503,102
5410,5413,505,8
5410,5413,512,214
5410,5413,514,12
5410,5413,9003,0
5410,5413,9004,28
5410,5413,9005,5
5410,5413,9006,0
5414,5416,003,256
5414,5416,047,4
5414,5416,191,3
5414,5416,217,3
5414,5416,501,23
5414,5416,503,36
5414,5416,505,8
5414,5416,512,296
5414,5416,514,6
5414,5416,9003,0
5414,5416,9004,6
5414,5416,9005,11
5414,5416,9006,0
5417,5417,003,134
5417,5417,047,3
5417,5417,191,1
5417,5417,217,2
5417,5417,501,19
5417,5417,503,11
5417,5417,505,12
5417,5417,512,79
5417,5417,514,3
5417,5417,9003,0
5417,5417,9004,2
5417,5417,9005,6
5417,5417,9006,3
5418,5422,003,405
5418,5422,047,19
5418,5422,191,18
5418,5422,217,4
5418,5422,501,70
5418,5422,503,118
5418,5422,505,39
5418,5422,512,529
5418,5422,514,14
5418,5422,9003,0
5418,5422,9004,40
5418,5422,9005,0
5418,5422,9006,0
5423,5426,003,229
5423,5426,047,24
5423,5426,191,14
5423,5426,217,5
5423,5426,501,55
5423,5426,503,90
5423,5426,505,32
5423,5426,512,507
5423,5426,514,13
5423,5426,9003,0
5423,5426,9004,18
5423,5426,9005,13
5423,5426,9006,0
5427,5427,003,17
5427,5427,047,1
5427,5427,191,1
5427,5427,217,3
5427,5427,501,10
5427,5427,503,13
5427,5427,505,2
5427,5427,512,33
5427,5427,514,2
5427,5427,9003,0
5427,5427,9004,0
5427,5427,9005,1
5427,5427,9006,0
5428,5434,003,287
5428,5434,047,25
5428,5434,191,13
5428,5434,217,14
5428,5434,501,133
5428,5434,503,207
5428,5434,505,29
5428,5434,512,778
5428,5434,514,37
5428,5434,9003,7
5428,5434,9004,19
5428,5434,9005,36
5428,5434,9006,0
5435,5439,003,227
5435,5439,047,20
5435,5439,191,11
5435,5439,217,12
5435,5439,501,108
5435,5439,503,172
5435,5439,505,27
5435,5439,512,648
5435,5439,514,29
5435,5439,9003,0
5435,5439,9004,13
5435,5439,9005,22
5435,5439,9006,0
5441,5443,003,380
5441,5443,047,4
5441,5443,191,4
